year,adm3,adm2,adm1,qfirms,sales,qfixedworkers,wfixedworkers,qfwmonth,qfwfem,wfwfem,qfwmfem,qfwmale,wfwmale,qfwmmale,qflexworkers,wflexworkers,qflwmonth,qflwfem,wflwfem,qflwmfem,qflwmale,wflwmale,qflwmmale,asdf_id,totalworkers,totalwage
2021,Aisen,Aisen, Aisen del Gral.Carlos Ibanez del Campo,1911,14966164.87,5995,2026570.841,3560.582,2123,741809.8195,1408.667,3882,1288845.995,2151.583,2699,520756.0915,1196.499,1224,231334.7076,685.584,1475,289403.6119,510.915,246,8694,2547326.933
2021,Algarrobo,San Antonio,Valparaiso,1343,4722724.54,3058,495699.954,1891.249,1365,237596.16,902.5,1695,258520.078,988.75,1365,124880.672,470.333,605,57214.87,237.584,760,67665.799,232.75,197,4423,620580.626
2021,Alhue,Melipilla, Metropolitana de Santiago,350,12348410.7,2328,1868544.8,1249.083,840,701595.7875,513.25,1486,1169923.789,735.832,420,405766.8385,264.083,206,174229.6606,136.75,214,231519.4039,127.333,326,2748,2274311.639
2021,Alto Biobio,Biobio,Biobio,117,191134.83,143,10708.815,73.583,61,3505.947,32.25,82,7202.868,41.333,83,4295.538,25.834,38,844.431,14.916,45,3451.107,10.916,124,226,15004.353
2021,Alto del Carmen,Huasco,Atacama,350,18329845.77,705,2867280.119,360.417,274,1107842.125,152.333,430,1763988.064,208.083,497,652021.6876,271.584,299,287993.1665,180.583,198,364004.4921,91,194,1202,3519301.807
2021,Alto Hospicio,Iquique,Tarapaca,4586,12604860.3,12990,1558991.825,7520.579,4229,679159.192,2895.166,8824,888871.208,4625.247,5820,505029.627,2655.081,2932,250403.303,1455.999,2888,254626.324,1199.082,238,18810,2064021.452
2021,Ancud,Chiloe,Los Lagos,3072,6592274.5,8066,879006.046,4981.582,3806,454176.514,2474.666,4237,424829.537,2506.916,3435,210554.313,1876.333,1844,94027.535,1052.166,1591,116526.779,824.166,160,11501,1089560.359
2021,Andacollo,Elqui,Coquimbo,511,12567180.98,2295,1800772.5,1130.249,559,627866.5735,330,1734,1175880.708,800.249,446,336780.0085,232.501,198,142686.1706,100.834,248,194076.0669,131.667,46,2741,2137552.509
2021,Angol,Malleco,La Araucania,2900,8180430.78,14244,1515586.633,6970.663,5379,736576.209,2936.998,8994,788968.726,4033.498,3730,319628.177,1714.998,1550,162950.447,723.583,2180,156677.722,991.416,16,17974,1835214.81
2021,Antofagasta,Antofagasta,Antofagasta,20224,80337474.65,87103,16857529.12,52938.23,33931,7636219.427,23590.827,53159,9244301.865,29343.236,36783,3666502.619,13584.571,17669,1746628.846,7139.41,19114,1919801.159,6444.494,227,123886,20524031.74
2021,Antuco,Biobio,Biobio,211,18294444.87,190,2810554.502,122.583,91,1080330.081,59.75,98,1734774.489,62.833,153,606960.8346,64.5,77,263683.9905,39.084,76,343252.8151,25.417,122,343,3417515.337
2021,Arauco,Arauco,Biobio,1879,15129887.88,5410,1964882.845,3176.665,1569,657280.8815,934.834,3956,1310576.744,2241.833,1372,360883.9525,630.584,572,154148.7716,291.917,800,206717.4069,338.667,223,6782,2325766.798
2021,Arica,Arica,Arica y Parinacota,13405,31584840.51,39912,4623521.751,24100.657,16494,2086021.565,10294.079,23683,2560428.568,13806.244,18634,1406728.66,8570.244,9149,675162.44,4525.496,9485,731566.211,4044.748,221,58546,6030250.411
2021,Buin,Maipo, Metropolitana de Santiago,5891,18017018.88,25069,2863519.859,12698.243,10024,1254326.486,5194.831,15177,1626429.913,7503.329,8080,662700.546,3205.331,3912,310361.573,1655.082,4168,352338.965,1550.249,272,33149,3526220.405
2021,Bulnes,Diguillin,nuble,1229,3887017.22,4032,445692.959,2024.75,1548,147693.26,738.25,2479,297999.7,1286.499,1015,70093.771,379.417,505,35284.758,220.917,510,34809.014,158.5,113,5047,515786.73
2021,Cabildo,Petorca,Valparaiso,1374,14034532.04,4995,2155032.118,2972.749,1711,826554.9895,1131.833,3262,1331422.441,1840.916,1159,388546.9775,605.917,588,174929.2066,350.167,571,213599.9979,255.749,58,6154,2543579.096
2021,Cabo de Hornos,Antartica Chilena,Magallanes y de la Antartica Chilena,173,18282572.04,370,2806999.91,182.417,126,1079479.778,77.25,236,1732070.2,105.167,199,613187.1676,56.167,102,266016.8345,33.167,97,347146.3041,23,234,569,3420187.078
2021,Cabrero,Biobio,Biobio,1575,14529902.02,4644,2045758.985,2846.082,1305,724030.8095,843.667,3315,1324617.662,2002.416,1134,374582.5685,439.583,589,164200.8756,251,545,210363.9219,188.584,121,5778,2420341.554
2021,Calama,El Loa,Antofagasta,7570,25574544.87,27378,4393846.896,15947.661,11408,2002199.875,7487.832,15998,2402663.935,8458.663,10300,881231.914,4267.581,5480,460879.215,2525.499,4820,420352.7,1742.082,110,37678,5275078.81
2021,Calbuco,Llanquihue,Los Lagos,1572,14123764.57,3462,1932870.507,2071.249,1102,697390.4125,698.084,2342,1238454.879,1373.165,1553,372687.4335,713.666,648,152607.3516,299.083,905,220062.3079,414.584,252,5015,2305557.941
2021,Caldera,Copiapo,Atacama,1206,13629730.51,2903,1957877.459,1574.083,1233,726454.1545,692.75,1656,1234279.26,881.333,2596,599109.2835,1215.749,993,233213.9926,541,1603,365877.5189,674.75,217,5499,2556986.743
2021,Calera de Tango,Maipo, Metropolitana de Santiago,1503,5742045.41,4916,764417.72,3115.666,1609,294739.034,1114.75,3272,469796.563,2000.165,2119,141617.038,760.665,969,52870.887,350.083,1150,88746.152,410.583,89,7035,906034.758
2021,Calle Larga,Los Andes,Valparaiso,685,12893012.22,2871,1795873.587,1481.916,879,625262.8745,453.334,2011,1176495.867,1028.583,783,327784.3515,278.834,271,134786.8436,92.5,512,192979.7359,186.334,249,3654,2123657.939
2021,Camarones,Arica,Arica y Parinacota,83,6596052.018,19,1149356.726,13.916,9,501268.3152,6.25,10,649663.6948,7.667,75,294818.4001,28.166,36,133878.4829,16.167,39,160933.6612,12,219,94,1444175.126
2021,Camina,Tamarugal,Tarapaca,65,6596944.058,59,1149112.231,21.666,7,501147.4652,4.25,52,649540.0498,17.416,23,293695.5211,8.5,10,133307.1209,4,13,160382.1442,4.5,103,82,1442807.752
2021,Canela,Choapa,Coquimbo,448,18417887.86,586,2818624.071,303.75,143,1084639.398,93.333,443,1738534.741,210.417,382,608862.6836,174.5,148,264387.1675,72.083,234,344451.4871,102.416,210,968,3427486.755
2021,Canete,Arauco,Biobio,1747,14638968.82,3597,1845955.043,2129.332,1014,629126.7455,610.083,2577,1219985.614,1519.249,1193,358970.8335,619,385,147983.9276,208.751,808,210969.1319,410.25,62,4790,2204925.877
2021,Carahue,Cautin,La Araucania,1147,13024478.29,1407,1845318.84,972.416,510,669427.7685,374.166,896,1178865.854,598.25,773,444542.1695,475.417,421,195293.2406,272.75,352,249231.1519,202.667,129,2180,2289861.01
2021,Cartagena,San Antonio,Valparaiso,1144,13410661.83,2929,2068092.149,1978.75,1205,798115.6195,844.584,1715,1273186.853,1134.166,1423,440070.6495,771.75,668,196869.6666,400,755,243183.2089,371.75,69,4352,2508162.799
2021,Casablanca,Valparaiso,Valparaiso,2530,14367474.02,7055,1114271.381,4282.165,2473,378130.747,1579.416,4568,735709.123,2702.749,4882,361289.821,1607.166,2739,163525.107,966.499,2143,197764.715,640.666,198,11937,1475561.202
2021,Castro,Chiloe,Los Lagos,3477,10837908.33,17449,2863042.475,10799.33,7957,1487254.45,5316.582,9290,1377738.138,5482.498,4810,473240.763,1932.416,2343,236079.174,982.083,2467,237161.598,950.332,166,22259,3336283.238
2021,Catemu,San Felipe de Aconcagua,Valparaiso,762,12972745.91,2275,1757126.014,1063.083,589,603667.7885,276.167,1685,1156433.007,786.917,407,324108.1235,185.167,207,136695.6926,96.167,200,187394.6579,89,70,2682,2081234.138
2021,Cauquenes,Cauquenes,Maule,2830,15464109.49,5365,1936178.486,2919.165,1854,672907.2685,883.166,3506,1266263.788,2035.999,1487,368883.6105,787.417,670,160354.5426,366.167,817,208511.2959,421.25,231,6852,2305062.097
2021,Cerrillos,Santiago, Metropolitana de Santiago,3583,15834129.1,15768,2431203.231,9927.83,4848,800133.193,3290.748,10986,1649234.96,6637.081,5397,390511.39,1926.248,2428,169809.932,915.582,2969,220701.459,1010.665,128,21165,2821714.621
2021,Cerro Navia,Santiago, Metropolitana de Santiago,4186,9314252.11,12382,2890438.655,8270.664,5702,1665245.889,4207.249,6682,1227284.484,4063.332,6921,971892.916,3096.748,3925,538193.415,1754.582,2996,433699.488,1342.166,133,19303,3862331.571
2021,Chaiten,Palena,Los Lagos,437,18367608.11,748,2923577.911,514.666,343,1138591.861,244,404,1789519.772,270.666,393,644381.4826,200.75,180,284407.7795,87.416,213,359949.6761,113.333,253,1141,3567959.394
2021,Chanaral,Chanaral,Atacama,810,12993030.64,1567,1735757.792,886.333,507,604487.6385,285.25,1053,1134244.936,601.083,705,336933.1655,417.75,189,139233.5496,87.25,516,197681.8429,330.499,230,2272,2072690.958
2021,Chanco,Cauquenes,Maule,515,18446393.45,1386,2962909.792,909.667,681,1174117.652,461.834,702,1793342.203,447.833,427,647637.4216,188.917,209,284801.9335,103.666,218,362811.4591,85.25,177,1813,3610547.214
2021,Chepica,Colchagua,Libertador Gral. Bernardo OÕHiggins,1213,13397008.97,6362,1994986.83,2385.081,2327,750025.5125,920.832,4031,1247936.093,1464.248,833,380395.5325,377.416,416,167727.1116,221.5,417,212650.6519,155.917,331,7195,2375382.363
2021,Chiguayante,Concepcion,Biobio,3271,7286535.4,8870,1199591.822,5153.415,3180,524759.816,2023.666,5844,687747.179,3129.749,4365,340892.836,1694.416,2188,165024.154,952.083,2177,175868.675,742.332,93,13235,1540484.658
2021,Chile Chico,General Carrera, Aisen del Gral.Carlos Ibanez del Campo,494,18413058.17,839,2811949.16,301,365,1081123.765,124.167,473,1735375.463,176.834,309,610175.0846,122.417,133,265819.1415,47.25,176,344331.9141,75.166,90,1148,3422124.245
2021,Chillan,Diguillin,nuble,11799,36551184.24,45571,5888636.469,25411.488,18403,2711407.12,10534.245,27147,3186516.033,14875.994,14846,1221646.919,6138.078,7373,603868.475,3133.831,7473,617778.443,3004.248,115,60417,7110283.388
2021,Chillan Viejo,Diguillin,nuble,1216,3620599.45,3589,333682.686,2000.082,644,57902.305,366.75,2938,275776.788,1633.249,990,50788.317,471.417,394,17157.88,213.001,596,33630.437,258.417,114,4579,384471.003
2021,Chimbarongo,Colchagua,Libertador Gral. Bernardo OÕHiggins,2485,6243450.41,12096,747193.724,4334.496,3998,262374.589,1409.666,8086,485060.575,2923.498,1791,141580.718,855.583,944,74800.101,508.583,847,66780.614,347,327,13887,888774.442
2021,Cholchol,Cautin,La Araucania,292,18352923.59,956,2946445.497,658.334,418,1156727.273,331.083,538,1794268.291,327.25,436,683206.6666,229.25,249,307121.6085,142.333,187,376061.0251,86.916,4,1392,3629652.164
2021,Chonchi,Chiloe,Los Lagos,887,2569194.9,2268,195151.489,1315.833,394,35475.308,243.417,1871,159676.183,1072.415,619,31749.022,229.917,192,14480.894,81.333,427,17268.128,148.583,163,2887,226900.511
2021,Cisnes,Aisen, Aisen del Gral.Carlos Ibanez del Campo,647,18478989.45,1006,2814252.857,573,296,1082821.036,159.083,709,1735981.888,413.917,450,610776.7606,226.834,190,265252.0755,95.833,260,345500.6561,131.001,150,1456,3425029.618
2021,Cobquecura,Itata,nuble,242,270980.48,274,21552.455,161.5,94,8508.792,60.75,180,13043.663,100.75,84,2742.072,41.417,51,1816.731,24.833,33,925.341,16.584,265,358,24294.527
2021,Cochamo,Llanquihue,Los Lagos,311,18342952.2,431,2878540.598,294.667,214,1117295.41,151.916,216,1765795.257,142.75,441,641533.8136,205.166,193,275588.4385,99.75,248,365921.3461,105.416,147,872,3520074.412
2021,Cochrane,Capitan Prat, Aisen del Gral.Carlos Ibanez del Campo,359,18368906.48,601,2853546.526,372.333,296,1103285.137,199.666,305,1754811.457,172.666,485,654104.9706,195.833,224,284683.5955,107.333,261,369397.3461,88.5,154,1086,3507651.497
2021,Codegua,Cachapoal,Libertador Gral. Bernardo OÕHiggins,667,13274854.63,3396,1808753.205,1453.249,946,617613.2255,391.416,2387,1195122.113,1061.75,715,335926.3195,295.917,368,139916.5726,183.75,347,195991.9729,112.167,1,4111,2144679.525
2021,Coelemu,Itata,nuble,954,13162116.18,2879,2106115.011,2064.999,1316,828927.2565,997.667,1557,1280162.536,1067.334,881,397900.5885,475.333,454,179319.6866,270.167,427,218563.1299,205.167,267,3760,2504015.6
2021,Coihaique,Coihaique, Aisen del Gral.Carlos Ibanez del Campo,5012,13183555.62,18646,3071440.786,11677.913,8619,1613110.122,5871.248,10042,1460763.656,5806.331,8620,798508.302,3179.83,3758,389796.485,1499.165,4862,408711.801,1680.665,149,27266,3869949.088
2021,Coihueco,Punilla,nuble,1577,14795462.21,6811,1864390.997,2619.581,2732,627156.3625,805.666,4078,1240112.294,1813.916,1260,346517.2025,495.167,644,142981.7346,282.333,616,203517.6949,212.833,343,8071,2210908.2
2021,Coinco,Cachapoal,Libertador Gral. Bernardo OÕHiggins,456,12509097.49,1464,1763085.699,716.499,360,621349.4025,184,1101,1144711.079,532.5,296,330386.8635,141.25,164,141456.6006,86.5,132,188912.4899,54.75,2,1760,2093472.563
2021,Colbun,Linares,Maule,1263,2381068.04,4278,366856.197,2107.832,1482,145621.528,746.166,2791,221234.664,1361.666,1189,94302.622,551.167,633,39915.229,322.916,556,54387.393,228.25,306,5467,461158.819
2021,Colchane,Tamarugal,Tarapaca,28,6576823.908,123,1187376.428,91.75,58,518359.8392,44.416,63,670591.8728,47.333,125,317536.2131,48.167,68,146755.0229,27.667,57,170774.9332,20.5,104,248,1504912.641
2021,Colina,Chacabuco, Metropolitana de Santiago,7355,32704265.94,28036,4612101.513,16498.327,10584,1865498.303,6658.164,17396,2750208.158,9838.745,14771,1388847.661,5144.911,7115,650254.491,2614.164,7656,738593.166,2530.747,108,42807,6000949.174
2021,Collipulli,Malleco,La Araucania,1139,13514159.36,4381,2070376.293,2404.333,1907,811505.7555,1165.166,2466,1261204.633,1239.165,1264,425280.6955,702.417,558,188149.4666,331.75,706,237113.4569,370.667,17,5645,2495656.989
2021,Coltauco,Cachapoal,Libertador Gral. Bernardo OÕHiggins,1131,3815086.33,10395,758468.624,3724.08,4644,340321.379,1680.832,5693,418077.282,2041.749,1033,64424.493,382.667,477,26903.635,185.084,556,37520.858,197.583,3,11428,822893.117
2021,Combarbala,Limari,Coquimbo,662,12598974.8,2418,1965083.276,1349.749,1064,745635.0045,656.25,1411,1226982.231,693.5,997,400051.4565,682.166,650,181436.3586,494.749,347,218597.3239,187.416,240,3415,2365134.733
2021,Concepcion,Concepcion,Biobio,20684,83829146.95,105320,15137738.63,61299.641,39862,6462934.165,25591.824,65551,8707484.197,35706.15,49943,3811505.475,16319.15,24272,1841335.984,8788.742,25671,1970169.463,7530.408,94,155263,18949244.11
2021,Conchali,Santiago, Metropolitana de Santiago,4966,18052626.09,16071,2397614.208,9423.163,5723,785152.805,3469.083,10352,1621039.134,5953.58,5829,376020.107,2294.332,2458,140892.104,1060.748,3371,235128.001,1233.582,135,21900,2773634.315
2021,Concon,Valparaiso,Valparaiso,2797,10328279.71,12708,1846723.349,7142.747,4171,586614.138,2486.415,8523,1261609.634,4656.331,5404,369591.248,1892.582,2477,162987.224,970.749,2927,206604.017,921.832,202,18112,2216314.597
2021,Constitucion,Talca,Maule,2877,10374542.75,10548,1515491.806,6924.247,3191,562360.66,2328.249,7334,953803.441,4594.999,3484,303046.696,1678.166,1817,161314.671,996.999,1667,141732.019,681.166,179,14032,1818538.502
2021,Contulmo,Arauco,Biobio,294,18346114.09,657,2813683.647,317.5,205,1081842.437,95,448,1736391.278,222.5,186,606897.1566,79.917,142,264020.6115,61.25,44,342852.5161,18.667,63,843,3420580.804
2021,Copiapo,Copiapo,Atacama,8396,27032839.26,34060,5232079.296,18179.241,12254,2235419.256,7531.081,21729,2997230.708,10648.16,12729,1235839.301,5077.247,5946,610843.025,2471.581,6783,624898.484,2605.497,216,46789,6467918.597
2021,Coquimbo,Elqui,Coquimbo,11923,32126014.22,37257,4621533.107,21068.991,11727,1678069.863,7345.081,25512,2950599.051,13722.41,15704,1494049.329,7170.413,7254,645657.95,3527.081,8450,848391.412,3643.331,212,52961,6115582.436
2021,Coronel,Concepcion,Biobio,4516,12932960.77,14953,1642169.993,7893.246,4076,528902.424,2398.415,10952,1123868.845,5494.747,6442,588094.35,2624.498,2533,173754.951,1273.165,3909,414339.4,1351.333,95,21395,2230264.343
2021,Corral,Valdivia,Los Rios,253,18315359.65,614,2897614.097,438.584,289,1131784.801,228.5,325,1770379.367,210.084,356,635286.3176,136.083,159,276458.3255,67.584,197,358803.9621,68.5,254,970,3532900.415
2021,Cunco,Cautin,La Araucania,909,13047394.86,1876,1953787.525,1293.334,748,725908.8525,539.25,1130,1230993.429,754.084,1049,432111.5365,623.666,534,189943.5326,325.25,515,242150.2309,298.417,5,2925,2385899.062
2021,Curacautin,Malleco,La Araucania,1310,13324085.76,2346,1981966.789,1604.584,1078,760312.1645,752.25,1230,1224629.411,852.333,1209,407980.5575,651.083,505,177482.5716,286.167,704,230480.2149,364.916,18,3555,2389947.347
2021,Curacavi,Melipilla, Metropolitana de Santiago,2143,6382641.6,4840,478320.828,2648.332,1929,174943.736,1053.417,2895,303377.094,1594.916,2384,125503.025,967.999,1163,50317.834,474.25,1221,75185.192,493.75,126,7224,603823.853
2021,Curaco de Velez,Chiloe,Los Lagos,186,11963326.52,676,1767508.749,463.834,257,642457.8045,217.584,419,1128025.727,246.25,326,338194.6765,129.083,131,138263.4286,45.75,195,199913.4739,83.333,261,1002,2105703.426
2021,Curanilahue,Arauco,Biobio,1286,13749260.65,2566,1832270.781,1675,1022,634352.1935,728.25,1532,1201839.923,946.749,1270,387598.8555,750.083,722,171613.4256,453.916,548,215967.6569,296.167,64,3836,2219869.637
2021,Curarrehue,Cautin,La Araucania,300,18314484.79,341,2810935.523,185.084,143,1080757.416,84.001,198,1734728.175,101.083,154,607496.1596,75.583,79,263684.1515,45.833,75,343787.9791,29.749,140,495,3418431.683
2021,Curepto,Talca,Maule,461,18424984.13,1175,2976999.449,773.75,616,1178362.354,401.417,558,1803187.16,372.333,508,642780.7836,230.166,245,282204.6075,119.667,263,360552.1471,110.499,34,1683,3619780.233
2021,Curico,Curico,Maule,12129,44206906.71,64164,5815581.876,29262.732,23212,2321454.492,11025.16,40920,3501644.158,18237.238,15808,1022834.845,6104.828,7691,485412.737,3437.414,8117,537422.107,2667.414,303,79972,6838416.721
2021,Dalcahue,Chiloe,Los Lagos,959,13379817.9,2534,1774986.898,1409.499,774,615695.3905,437.5,1751,1162266.289,972,1049,356819.7845,527.583,705,153518.0566,397.333,344,203283.9549,130.25,167,3583,2131806.683
2021,Diego de Almagro,Chanaral,Atacama,656,12767517.38,1992,1897756.933,1192.416,862,706888.9235,555.083,1124,1193815.542,637.083,871,383306.9005,494.167,291,161272.8466,143.583,580,222016.2809,350.584,317,2863,2281063.834
2021,Donihue,Cachapoal,Libertador Gral. Bernardo OÕHiggins,1056,3298509.66,4556,406105.045,2350.499,1222,95221.753,597.166,3310,310868.226,1753.25,882,43320.655,368.834,322,16236.943,154.084,560,27083.712,214.75,269,5438,449425.7
2021,El Bosque,Santiago, Metropolitana de Santiago,5422,13604259.89,16464,2690818.51,10462.08,6110,1285008.361,4476.916,10337,1409026.018,5985.165,6515,600641.286,2977.999,3149,296594.795,1509.999,3366,304046.507,1468,136,22979,3291459.796
2021,El Carmen,Diguillin,nuble,844,12988340.91,2098,1784209.958,826.083,1009,640921.2725,358.917,1086,1146263.47,467.167,471,334460.1655,250.916,312,142465.5626,187.584,159,191976.8299,63.333,342,2569,2118670.124
2021,El Monte,Talagante, Metropolitana de Santiago,1538,4659559.81,5247,794618.536,3412.832,1919,360040.741,1399.25,3318,434577.798,2013.582,1630,127232.484,709.083,831,58743.428,388,799,68489.058,321.084,205,6877,921851.02
2021,El Quisco,San Antonio,Valparaiso,1118,13367356.45,2674,2049293.041,1630.749,1318,795263.7045,835.5,1370,1257855.052,794.834,1445,443484.6875,592.083,705,203941.4236,328.749,740,239525.4909,263.333,193,4119,2492777.729
2021,El Tabo,San Antonio,Valparaiso,919,13022056.27,2051,1943268.869,1216.666,869,718009.8615,549,1181,1228233.793,667.667,1185,463775.1075,569.334,547,194434.9936,285.917,638,269322.3369,283.417,192,3236,2407043.977
2021,Empedrado,Talca,Maule,246,12399584.19,912,1705039.749,517.333,133,584257.3345,71.333,776,1123757.196,446.001,113,315921.9215,74.001,57,132164.7056,35.834,56,183739.4429,38.167,35,1025,2020961.671
2021,Ercilla,Malleco,La Araucania,246,18319962.21,258,2808501.225,164.334,72,1080185.707,51.75,186,1732865.586,112.584,97,606962.4106,58.166,38,263724.3335,24.833,59,343214.0481,33.333,19,355,3415463.636
2021,Estacion Central,Santiago, Metropolitana de Santiago,6840,27033991.18,28114,4109318.701,17299.327,9727,1525050.761,6521.081,18266,2585547.393,10776.996,10693,757936.107,3841.163,5038,352826.261,1904.331,5655,405109.847,1936.831,139,38807,4867254.808
2021,Florida,Concepcion,Biobio,516,12550603.74,1123,1759896.114,623.833,252,606669.5545,150.5,869,1156201.343,473.333,560,350867.8925,220.75,260,148576.4526,114.083,300,202273.6669,106.667,96,1683,2110764.007
2021,Freire,Cautin,La Araucania,981,13244950.52,3182,1775916.133,1535.082,990,606949.6025,369.167,2182,1171636.472,1165.915,902,336971.5935,373.833,377,139789.4706,195.583,525,197164.3509,178.25,6,4084,2112887.727
2021,Freirina,Huasco,Atacama,343,18363337.12,513,2856174.308,310.749,165,1105002.729,118.667,348,1755721.648,192.083,565,661232.0206,301.499,379,298372.8055,212.417,186,362835.1861,89.083,214,1078,3517406.329
2021,Fresia,Llanquihue,Los Lagos,776,13107645.19,1162,1762301.851,764.667,286,605115.8945,187,876,1160222.773,577.667,675,353211.3465,362,342,149146.8846,194.75,333,204046.6879,167.25,51,1837,2115513.198
2021,Frutillar,Llanquihue,Los Lagos,1677,15048352.49,4067,1997801.969,2452.082,1261,707945.5925,747.167,2799,1292789.265,1704.916,2234,419455.1895,908,838,181765.7196,311.75,1396,237671.6969,596.25,288,6301,2417257.159
2021,Futaleufu,Palena,Los Lagos,370,18333617.15,305,2817911.605,171.249,158,1083778.871,89.249,146,1738682.802,82,185,610595.2756,97.917,128,265616.8795,76.417,57,344954.3671,21.5,314,490,3428506.881
2021,Futrono,Ranco,Los Rios,983,13113486.27,3446,1984376.702,1808.916,1584,753434.0235,823.833,1859,1233917.463,985.083,1015,398443.5845,485.75,402,172617.3536,214.166,613,225808.4599,271.583,310,4461,2382820.287
2021,Galvarino,Cautin,La Araucania,365,1336851.02,1740,291201.432,1081.166,801,149023.825,502.167,939,142177.611,579,525,93458.427,271.666,276,55740.75,151.833,249,37717.68,119.833,7,2265,384659.859
2021,General Lagos,Parinacota,Arica y Parinacota,9,1308190.51,1,318933.1841,1,0,162772.8927,0,1,156308.5712,1,9,95186.03954,3,4,45670.34149,1.5,5,49511.37038,1.5,293,10,414119.2236
2021,Gorbea,Cautin,La Araucania,915,13128840.61,1873,1756042.872,864.166,773,611161.0855,305.083,1096,1147856.569,559.083,761,339103.3125,365.583,419,145476.7576,220.667,342,193608.7819,144.917,48,2634,2095146.185
2021,Graneros,Cachapoal,Libertador Gral. Bernardo OÕHiggins,1554,4867713.73,12872,819377.972,4659.162,5057,375342.466,1872.748,7796,444035.499,2786.415,1977,180568.759,1063.499,950,79612.709,540.75,1027,100956.05,522.75,8,14849,999946.731
2021,Guaitecas,Aisen, Aisen del Gral.Carlos Ibanez del Campo,103,18269418.87,309,2843348.155,193.166,117,1099792.109,89.25,191,1748106.115,103.917,289,634510.5046,115.167,140,277672.2845,57.416,149,356814.1901,57.75,237,598,3477858.66
2021,Hijuelas,Quillota,Valparaiso,1260,4233141.74,4177,701907.116,2831.75,1573,288240.541,1117.834,2595,413666.573,1713.916,2034,145691.888,857.75,1057,66634.125,549.084,977,79057.766,308.666,321,6211,847599.004
2021,Hualaihue,Palena,Los Lagos,560,18442360.49,794,2820688.39,388.417,219,1082626.025,109.167,567,1742612.433,279.25,417,609594.7146,221.25,133,263926.7905,62,284,345643.8961,159.25,312,1211,3430283.105
2021,Hualane,Curico,Maule,801,1754325.63,2471,321436.691,1431.083,981,140841.119,579.083,1487,180595.57,852,695,54258.414,380.75,440,28394.476,265.583,255,25863.938,115.167,329,3166,375695.105
2021,Hualpen,Concepcion,Biobio,3155,8297984.84,10110,1605596.846,6115.581,3385,713375.261,2400.666,6724,893325.639,3714.915,4196,343830.63,1756.165,2104,164607.738,998.082,2092,179222.884,758.082,174,14306,1949427.476
2021,Hualqui,Concepcion,Biobio,1087,3138966.9,2816,302213.933,1432.75,787,121525.675,476.583,2024,180688.256,956.166,1121,101027.686,478.084,582,47867.044,275.583,539,53160.644,202.501,97,3937,403241.619
2021,Huara,Tamarugal,Tarapaca,123,6605408.428,108,1149877.988,60.917,57,501398.9942,34,50,650054.2778,26.917,77,294769.7111,30.25,34,133463.6199,14,43,161299.8342,16.25,218,185,1444647.699
2021,Huasco,Huasco,Atacama,542,12623083.25,1181,1713434.118,655.417,346,599580.9745,206.75,862,1119432.065,448.667,527,330348.0045,242.584,318,139256.7426,156.5,209,191073.4889,86.083,215,1708,2043782.123
2021,Huechuraba,Santiago, Metropolitana de Santiago,5984,39042054.09,35789,6082291.433,18120.49,14873,2139521.923,7435.829,20819,3945720.749,10684.494,17586,1508117.886,5188.161,7677,619521.321,2374.331,9909,888596.552,2813.829,119,53375,7590409.319
2021,Illapel,Choapa,Coquimbo,1934,14523191.22,4667,2288872.447,3227.999,2054,925647.8305,1497.5,2602,1366087.531,1730.5,2109,484011.5345,1197.666,893,213795.9036,530.334,1216,270197.8589,667.333,243,6776,2772883.982
2021,Independencia,Santiago, Metropolitana de Santiago,4850,23126156.06,26456,6009687.218,17592.911,11752,3036682.096,8282.914,14651,2973549.898,9309.83,10115,1277147.959,4029.747,4747,599883.289,1975.998,5368,677264.657,2053.748,56,36571,7286835.177
2021,Iquique,Iquique,Tarapaca,12630,65321423.05,44994,4180902.71,25526.155,16008,1499720.824,9900.913,29009,2696125.575,15624.992,19435,1788801.933,7502.078,8897,807503.113,3563.33,10538,981298.838,3938.746,256,64429,5969704.643
2021,Isla de Maipo,Talagante, Metropolitana de Santiago,1969,5740450.45,7951,764494.275,3977.415,3129,296683.799,1506.917,4844,474920.567,2470.499,1787,116302.994,695.749,756,46842.129,291.417,1031,69460.865,404.333,271,9738,880797.269
2021,Isla de Pascua,Isla de Pascua,Valparaiso,326,2911187.92,221,58786.207,131.917,85,20184.55,62,94,38601.658,69.916,253,30595.698,66.917,94,9317.349,29.334,159,21278.347,37.583,233,474,89381.905
2021,Juan Fernandez,Valparaiso,Valparaiso,94,129395.59,191,37625.786,109.167,77,16282.831,52.417,114,21342.955,56.75,164,24929.46,80.833,93,14925.474,46.75,71,10003.987,34.083,232,355,62555.246
2021,La Calera,Quillota,Valparaiso,2905,7910534.84,10018,1221894.257,5890.998,3785,561515.527,2461.249,6196,659379.64,3429.165,3422,279622.765,1794.333,1920,140336.82,1080.415,1502,139285.943,713.916,247,13440,1501517.022
2021,La Cisterna,Santiago, Metropolitana de Santiago,5489,21287016.66,22223,3022020.967,13316.161,6781,1005385.83,4329.165,15425,2033058.388,8986.829,7402,636101.522,2950.248,3157,259547.542,1301.416,4245,376553.984,1648.832,60,29625,3658122.489
2021,La Cruz,Quillota,Valparaiso,1395,4349584.15,4578,565501.697,2669.999,1648,209207.919,964.083,3073,361018.849,1705.583,1562,101414.405,646.999,750,38263.158,336.583,812,63151.247,310.416,289,6140,666916.102
